model,category,dataset,query_format,chunk_strategy,n_chunks,chunk_expansion,pooling,has_prefix,MRR@1,Recall@1,HitRate@1,MRR@5,Recall@5,HitRate@5,MRR@10,Recall@10,HitRate@10,MRR@20,Recall@20,HitRate@20,MRR@50,Recall@50,HitRate@50,MRR@100,Recall@100,HitRate@100,P@1,NDCG@10,MAP@10,MeanRank,MedianRank,IQR_lo,IQR_hi,Rank>50_pct,Rank>100_pct,MRR@10_lo,MRR@10_hi,len_tercile_boundaries,len_MRR@10_short,len_P@1_short,len_Recall@10_short,len_MedianRank_short,len_n_short,len_mean_len_short,len_MRR@10_medium,len_P@1_medium,len_Recall@10_medium,len_MedianRank_medium,len_n_medium,len_mean_len_medium,len_MRR@10_long,len_P@1_long,len_Recall@10_long,len_MedianRank_long,len_n_long,len_mean_len_long,lex_spearman_rho,lex_spearman_p,lex_pearson_r,lex_pearson_p,lex_mean_overlap,lex_MRR@10_low_overlap,lex_P@1_low_overlap,lex_n_low_overlap,lex_MRR@10_mid_overlap,lex_P@1_mid_overlap,lex_n_mid_overlap,lex_MRR@10_high_overlap,lex_P@1_high_overlap,lex_n_high_overlap,geom_anisotropy,geom_self_similarity,geom_isoscore,geom_effective_rank
Phi-3-mini,General LLM,MTSamples,keyword,fixed_512,1135,2.27,mean,False,0.108,0.108,0.108,0.1773,0.302,0.302,0.18866984126984124,0.392,0.392,0.19711129270626174,0.51,0.51,0.2021126821590187,0.664,0.664,0.20350100881420205,0.76,0.76,0.108,0.23668438259931213,0.18866984126984124,94.696,19.5,4.0,89.0,33.6,24.0,0.16264539682539683,0.2159501785714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,MTSamples,natural_language,fixed_512,1135,2.27,mean,False,0.458,0.458,0.458,0.5394333333333334,0.684,0.684,0.548973015873016,0.756,0.756,0.5538445920436633,0.828,0.828,0.5557869023089065,0.882,0.882,0.5562787618765834,0.918,0.918,0.458,0.598551117532971,0.548973015873016,43.442,2.0,1.0,10.0,11.799999999999999,8.200000000000001,0.5110357738095238,0.5871128769841271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,MTSamples,keyword,section,500,1.0,mean,False,0.098,0.098,0.098,0.15826666666666667,0.266,0.266,0.17542222222222223,0.394,0.394,0.1864046693330749,0.55,0.55,0.19140945834087722,0.708,0.708,0.1929314904564608,0.818,0.818,0.098,0.2264346406806612,0.17542222222222223,58.016,16.0,5.0,69.0,29.2,18.2,0.1503057142857143,0.20072980158730158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,MTSamples,natural_language,section,500,1.0,mean,False,0.406,0.406,0.406,0.5196666666666666,0.694,0.694,0.5324285714285715,0.786,0.786,0.5374982078722791,0.856,0.856,0.5391290969928071,0.902,0.902,0.539517275309357,0.928,0.928,0.406,0.5937619368066055,0.5324285714285715,25.68,2.0,1.0,8.0,9.8,7.199999999999999,0.4955925,0.566568630952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,PMC-Patients,keyword,full,500,1.0,mean,False,0.084,0.084,0.084,0.1293,0.208,0.208,0.13968253968253969,0.284,0.284,0.145926895318304,0.376,0.376,0.14960740608502635,0.496,0.496,0.15169339780408755,0.644,0.644,0.084,0.173696352606534,0.13968253968253969,107.942,53.5,7.75,171.0,50.4,35.6,0.11418313492063491,0.16517369047619046,"[305.0, 495.16500000000013]",0.19358701814058957,0.125,0.35714285714285715,38.0,168.0,208.53571428571428,0.1250913900913901,0.06666666666666667,0.2727272727272727,64.0,165.0,396.8727272727273,0.0998716852010265,0.059880239520958084,0.2215568862275449,55.0,167.0,704.8383233532934,-0.07912340022366375,0.07712832773697122,-0.051613918142826336,0.24932040660553692,0.01914203940677667,0.0966780724265754,0.05389221556886228,167.0,0.1444683495888315,0.08433734939759036,166.0,0.17792985457656116,0.11377245508982035,167.0,0.9745134115219116,0.9891424775123596,0.9331284211476548,329.9784851074219
Phi-3-mini,General LLM,PMC-Patients,natural_language,full,500,1.0,mean,False,0.498,0.498,0.498,0.5700666666666666,0.692,0.692,0.5784809523809524,0.754,0.754,0.582922835815715,0.816,0.816,0.5855016321093024,0.898,0.898,0.586096219035614,0.94,0.94,0.498,0.6206536193622569,0.5784809523809524,21.63,2.0,1.0,10.0,10.2,6.0,0.5385967857142857,0.6182601984126983,"[305.0, 495.16500000000013]",0.7973450491307633,0.75,0.8928571428571429,1.0,168.0,208.53571428571428,0.5679533429533429,0.4666666666666667,0.7696969696969697,2.0,165.0,396.8727272727273,0.3687078224503374,0.2754491017964072,0.5988023952095808,6.0,167.0,704.8383233532934,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,PMC-Patients,keyword,fixed_256,2176,4.35,mean,False,0.066,0.066,0.066,0.10119999999999998,0.168,0.168,0.10809761904761905,0.222,0.222,0.11456038878562098,0.316,0.316,0.1178702223466942,0.412,0.412,0.11940945450493864,0.52,0.52,0.066,0.13489444077893536,0.10809761904761905,235.266,88.5,13.0,299.0,58.8,48.0,0.0853678373015873,0.13295742063492064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,PMC-Patients,natural_language,fixed_256,2176,4.35,mean,False,0.796,0.796,0.796,0.8317666666666667,0.888,0.888,0.8344833333333334,0.91,0.91,0.835739397324382,0.93,0.93,0.8363567323150483,0.948,0.948,0.8366519334059361,0.968,0.968,0.796,0.8527720748887946,0.8344833333333334,11.4,1.0,1.0,1.0,5.2,3.2,0.8036808333333334,0.8652627777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,PMC-Patients,keyword,fixed_512,1070,2.14,mean,False,0.06,0.06,0.06,0.08593333333333333,0.138,0.138,0.09659761904761904,0.218,0.218,0.10200222122219026,0.296,0.296,0.10654528570482187,0.434,0.434,0.10836046559129897,0.556,0.556,0.06,0.12451882900280775,0.09659761904761904,182.588,69.0,14.0,263.5,56.599999999999994,44.4,0.0748026388888889,0.11775085317460317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,PMC-Patients,natural_language,fixed_512,1070,2.14,mean,False,0.594,0.594,0.594,0.6602,0.77,0.77,0.6677198412698413,0.828,0.828,0.6706507496545422,0.872,0.872,0.6721055856894109,0.918,0.918,0.6725011479926436,0.944,0.944,0.594,0.7060948315943708,0.6677198412698413,20.154,1.0,1.0,5.0,8.200000000000001,5.6000000000000005,0.6301660317460318,0.7050175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,PMC-Patients,keyword,section,501,1.0,mean,False,0.084,0.084,0.084,0.1293,0.208,0.208,0.140015873015873,0.286,0.286,0.1461571584761987,0.376,0.376,0.14983134210051274,0.496,0.496,0.15190770995249073,0.644,0.644,0.084,0.17440876698075006,0.140015873015873,108.164,54.0,7.0,170.5,50.4,35.6,0.11451644841269842,0.1658403571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,PMC-Patients,natural_language,section,501,1.0,mean,False,0.498,0.498,0.498,0.5707333333333333,0.694,0.694,0.579147619047619,0.756,0.756,0.5834228358157151,0.816,0.816,0.5859987996537396,0.898,0.898,0.5865944979998898,0.94,0.94,0.498,0.6216536193622569,0.579147619047619,21.62,2.0,1.0,10.0,10.2,6.0,0.5386020238095238,0.6188935317460318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,Synthetic,keyword,full,500,1.0,mean,False,0.01,0.01,0.01,0.027766666666666665,0.066,0.066,0.031207936507936507,0.092,0.092,0.03623854323351228,0.164,0.164,0.04050938999411427,0.298,0.298,0.04267757906444064,0.462,0.462,0.01,0.04553279016596395,0.031207936507936507,149.21,114.0,36.0,227.75,70.19999999999999,53.800000000000004,0.021621249999999998,0.043002976190476175,"[289.0, 310.0]",0.051308139534883716,0.01744186046511628,0.13953488372093023,95.5,172.0,273.0348837209302,0.022396729776247848,0.006024096385542169,0.06626506024096386,130.0,166.0,300.28915662650604,0.018895747599451302,0.006172839506172839,0.06790123456790123,123.0,162.0,330.2098765432099,0.05165620561170418,0.24893225270258568,0.027632646731136638,0.5375936068172593,0.021358872458362526,0.02266339869281046,0.0058823529411764705,170.0,0.04387955182072829,0.01764705882352941,170.0,0.02682291666666666,0.00625,160.0,0.9756331443786621,0.9950288534164429,0.9012694702400514,270.7068786621094
Phi-3-mini,General LLM,Synthetic,natural_language,full,500,1.0,mean,False,0.07,0.07,0.07,0.11006666666666666,0.19,0.19,0.12286666666666667,0.288,0.288,0.13080781994922863,0.404,0.404,0.13654685508864156,0.574,0.574,0.13893592793316598,0.736,0.736,0.07,0.1611525262347284,0.12286666666666667,76.852,32.0,8.0,111.25,42.6,26.400000000000002,0.09945394841269842,0.14765456349206346,"[289.0, 310.0]",0.10557862679955703,0.06976744186046512,0.2441860465116279,32.5,172.0,273.0348837209302,0.13637645821380762,0.08433734939759036,0.30120481927710846,31.5,166.0,300.28915662650604,0.1273785028414658,0.05555555555555555,0.32098765432098764,36.0,162.0,330.2098765432099,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,Synthetic,keyword,fixed_256,1741,3.48,mean,False,0.014,0.014,0.014,0.027033333333333333,0.048,0.048,0.031231746031746034,0.08,0.08,0.03492239467618725,0.134,0.134,0.03838604534809503,0.24,0.24,0.040384630163033335,0.384,0.384,0.014,0.04253280368131444,0.031231746031746034,236.012,148.0,55.0,347.25,76.0,61.6,0.020440376984126988,0.044990952380952375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,Synthetic,natural_language,fixed_256,1741,3.48,mean,False,0.086,0.086,0.086,0.13346666666666668,0.23,0.23,0.14518412698412697,0.318,0.318,0.15388251758561355,0.446,0.446,0.15887583177367448,0.596,0.596,0.16049803199373222,0.712,0.712,0.086,0.18567334436417898,0.14518412698412697,85.294,27.0,6.75,121.5,40.400000000000006,28.799999999999997,0.12008865079365082,0.17257569444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,Synthetic,keyword,fixed_512,998,2.0,mean,False,0.014,0.014,0.014,0.027333333333333334,0.048,0.048,0.030238095238095238,0.072,0.072,0.03425964178580278,0.132,0.132,0.03785697117972661,0.244,0.244,0.039987759592247374,0.398,0.398,0.014,0.0399565354393615,0.030238095238095238,191.362,140.5,51.0,271.0,75.6,60.199999999999996,0.018824464285714285,0.0426719246031746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,Synthetic,natural_language,fixed_512,998,2.0,mean,False,0.056,0.056,0.056,0.10439999999999999,0.196,0.196,0.11422222222222221,0.268,0.268,0.1212626753879076,0.372,0.372,0.12763639812521102,0.57,0.57,0.12974800701159314,0.716,0.716,0.056,0.15054349517289764,0.11422222222222221,95.906,38.0,8.75,127.75,43.0,28.4,0.09405829365079366,0.13721851190476192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,Synthetic,keyword,section,998,2.0,mean,False,0.012,0.012,0.012,0.022199999999999994,0.044,0.044,0.027701587301587303,0.088,0.088,0.031368730770433555,0.142,0.142,0.034614430323146,0.244,0.244,0.03664463126102024,0.394,0.394,0.012,0.041404562213027615,0.027701587301587303,190.554,134.0,54.0,261.0,75.6,60.6,0.018015,0.03902027777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,Synthetic,natural_language,section,998,2.0,mean,False,0.064,0.064,0.064,0.10026666666666667,0.17,0.17,0.11406507936507936,0.274,0.274,0.12168285467542432,0.386,0.386,0.1268482312702545,0.544,0.544,0.1290949920592393,0.706,0.706,0.064,0.15097039526797273,0.11406507936507936,95.738,36.0,9.0,125.0,45.6,29.4,0.09210438492063493,0.1366444642857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,MTSamples,keyword,full,500,1.0,mean,False,0.192,0.192,0.192,0.32839999999999997,0.554,0.554,0.34409047619047617,0.67,0.67,0.3517602406021911,0.782,0.782,0.3544242191506297,0.868,0.868,0.35521051079514415,0.92,0.92,0.192,0.42247155195277664,0.34409047619047617,23.546,4.0,2.0,18.0,13.200000000000001,8.0,0.31000863095238096,0.3756485912698413,"[297.33399999999995, 508.833]",0.46460650128314807,0.281437125748503,0.8323353293413174,3.0,167.0,197.32934131736528,0.31457257601835914,0.15060240963855423,0.6626506024096386,4.5,166.0,391.09638554216866,0.25291559737667524,0.1437125748502994,0.5149700598802395,10.0,167.0,794.8203592814372,-0.4976066665610821,1.2234526723523017e-32,-0.24116254632161221,4.7653524143203035e-08,0.023151511067052426,0.16030795551753635,0.0658682634730539,167.0,0.32789730349971313,0.1566265060240964,166.0,0.5439692044482465,0.3532934131736527,167.0,0.704679548740387,0.9020248651504517,0.9356382000788656,320.0894470214844
E5-Mistral-7B-ablation,General LLM,MTSamples,natural_language,full,500,1.0,mean,False,0.568,0.568,0.568,0.6688999999999999,0.812,0.812,0.6768682539682541,0.872,0.872,0.6795066215604141,0.91,0.91,0.6806936531352772,0.95,0.95,0.6810465254767485,0.972,0.972,0.568,0.7244827902474662,0.6768682539682541,13.234,1.0,1.0,3.0,5.0,2.8000000000000003,0.6436182142857143,0.7111949603174603,"[297.33399999999995, 508.833]",0.7192115768463074,0.5868263473053892,0.9281437125748503,1.0,167.0,197.32934131736528,0.6647160068846817,0.5662650602409639,0.8253012048192772,1.0,166.0,391.09638554216866,0.6466044102271647,0.5508982035928144,0.8622754491017964,1.0,167.0,794.8203592814372,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,MTSamples,keyword,fixed_256,2252,4.5,mean,False,0.166,0.166,0.166,0.26070000000000004,0.422,0.422,0.27786666666666665,0.552,0.552,0.2858362153240636,0.672,0.672,0.29061499437574956,0.814,0.814,0.2915356089362793,0.878,0.878,0.166,0.34269396225292637,0.27786666666666665,50.192,8.0,2.0,30.0,18.6,12.2,0.24727505952380952,0.30913242063492063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,MTSamples,natural_language,fixed_256,2252,4.5,mean,False,0.522,0.522,0.522,0.6214666666666667,0.78,0.78,0.6301357142857142,0.844,0.844,0.6331580221206382,0.888,0.888,0.6341898369944361,0.918,0.918,0.634639440014996,0.948,0.948,0.522,0.6820476901527857,0.6301357142857142,38.39,1.0,1.0,4.0,8.200000000000001,5.2,0.5945110515873017,0.6640610317460316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,MTSamples,keyword,fixed_512,1105,2.21,mean,False,0.158,0.158,0.158,0.2526333333333334,0.43,0.43,0.27265079365079364,0.58,0.58,0.281351761997892,0.704,0.704,0.2858038508800629,0.834,0.834,0.28665165615656873,0.898,0.898,0.158,0.34500106169855077,0.27265079365079364,36.18,7.0,2.75,25.0,16.6,10.2,0.24175728174603175,0.3028719841269841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,MTSamples,natural_language,fixed_512,1105,2.21,mean,False,0.542,0.542,0.542,0.6362333333333333,0.778,0.778,0.6429706349206349,0.826,0.826,0.6468166909372016,0.884,0.884,0.6482158021897189,0.93,0.93,0.6485011290081097,0.952,0.952,0.542,0.6877938006433817,0.6429706349206349,26.234,1.0,1.0,4.0,7.000000000000001,4.8,0.6064850595238095,0.6786539682539682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,MTSamples,keyword,section,500,1.0,mean,False,0.192,0.192,0.192,0.32839999999999997,0.554,0.554,0.34409047619047617,0.67,0.67,0.3517602406021911,0.782,0.782,0.3544242191506297,0.868,0.868,0.35521051079514415,0.92,0.92,0.192,0.42247155195277664,0.34409047619047617,23.546,4.0,2.0,18.0,13.200000000000001,8.0,0.31000863095238096,0.3756485912698413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,MTSamples,natural_language,section,500,1.0,mean,False,0.568,0.568,0.568,0.6688999999999999,0.812,0.812,0.6768682539682541,0.872,0.872,0.6795066215604141,0.91,0.91,0.6806936531352772,0.95,0.95,0.6810465254767485,0.972,0.972,0.568,0.7244827902474662,0.6768682539682541,13.234,1.0,1.0,3.0,5.0,2.8000000000000003,0.6436182142857143,0.7111949603174603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,PMC-Patients,keyword,full,500,1.0,mean,False,0.138,0.138,0.138,0.18563333333333332,0.272,0.272,0.19511349206349207,0.34,0.34,0.20173500457231106,0.436,0.436,0.20598755267049032,0.568,0.568,0.2081441490249004,0.718,0.718,0.138,0.2293998310500421,0.19511349206349207,80.636,31.0,5.0,110.0,43.2,28.199999999999996,0.1645124603174603,0.22490916666666663,"[305.0, 495.16500000000013]",0.31130479969765684,0.23809523809523808,0.4880952380952381,11.5,168.0,208.53571428571428,0.18073833573833575,0.11515151515151516,0.34545454545454546,34.0,165.0,396.8727272727273,0.09242942686056459,0.059880239520958084,0.18562874251497005,73.0,167.0,704.8383233532934,-0.29476866261752466,1.7593577325398973e-11,-0.2390360792974621,6.293454414057138e-08,0.01914203940677667,0.10385657256914742,0.0718562874251497,167.0,0.17671877988143048,0.1144578313253012,166.0,0.3046549757627602,0.2275449101796407,167.0,0.7260122299194336,0.8639122843742371,0.9466596342493767,358.9268798828125
E5-Mistral-7B-ablation,General LLM,PMC-Patients,natural_language,full,500,1.0,mean,False,0.57,0.57,0.57,0.6303,0.728,0.728,0.6375666666666666,0.786,0.786,0.6418079652717423,0.85,0.85,0.6438294468786648,0.912,0.912,0.6442972825034787,0.942,0.942,0.57,0.6729874532695451,0.6375666666666666,21.76,1.0,1.0,7.25,8.799999999999999,5.800000000000001,0.598392619047619,0.676380496031746,"[305.0, 495.16500000000013]",0.847616685563114,0.7976190476190477,0.9583333333333334,1.0,168.0,208.53571428571428,0.644021164021164,0.5636363636363636,0.8121212121212121,1.0,165.0,396.8727272727273,0.4198816652409468,0.3473053892215569,0.5868263473053892,5.0,167.0,704.8383233532934,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,PMC-Patients,keyword,fixed_256,2091,4.18,mean,False,0.076,0.076,0.076,0.11863333333333333,0.196,0.196,0.1274420634920635,0.262,0.262,0.1338358305093599,0.354,0.354,0.13812411340684133,0.486,0.486,0.13975360733862735,0.61,0.61,0.076,0.15911812035063866,0.1274420634920635,174.782,59.0,10.0,222.75,51.4,39.0,0.10286748015873017,0.15177821428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,PMC-Patients,natural_language,fixed_256,2091,4.18,mean,False,0.854,0.854,0.854,0.8783,0.92,0.92,0.8814603174603175,0.942,0.942,0.8827201806363572,0.96,0.96,0.8834030718294017,0.978,0.978,0.8835688403500089,0.988,0.988,0.854,0.8960034861052449,0.8814603174603175,6.832,1.0,1.0,1.0,2.1999999999999997,1.2,0.8524572420634919,0.9056164484126983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,PMC-Patients,keyword,fixed_512,1039,2.08,mean,False,0.048,0.048,0.048,0.07933333333333333,0.13,0.13,0.08901428571428573,0.204,0.204,0.09479425039185102,0.286,0.286,0.09954516654863832,0.44,0.44,0.10162832291896265,0.586,0.586,0.048,0.11575266075078397,0.08901428571428573,138.614,66.0,15.0,201.25,56.00000000000001,41.4,0.06894121031746031,0.10999662698412696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,PMC-Patients,natural_language,fixed_512,1039,2.08,mean,False,0.674,0.674,0.674,0.7377333333333334,0.832,0.832,0.741847619047619,0.864,0.864,0.7449093265781346,0.91,0.91,0.7460086851734163,0.942,0.942,0.7462202274050329,0.958,0.958,0.674,0.7716988620626215,0.741847619047619,17.058,1.0,1.0,2.0,5.800000000000001,4.2,0.704463115079365,0.7772496825396825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,PMC-Patients,keyword,section,501,1.0,mean,False,0.138,0.138,0.138,0.1853,0.272,0.272,0.19475793650793652,0.34,0.34,0.20132251057336198,0.434,0.434,0.2057040322464816,0.568,0.568,0.20784824992787565,0.718,0.718,0.138,0.229114041204207,0.19475793650793652,80.844,31.0,5.0,111.0,43.2,28.199999999999996,0.16384579365079363,0.2241135714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,PMC-Patients,natural_language,section,501,1.0,mean,False,0.57,0.57,0.57,0.6309666666666667,0.73,0.73,0.6382333333333333,0.788,0.788,0.642374631938409,0.85,0.85,0.6444329685821865,0.912,0.912,0.6449004796370557,0.942,0.942,0.57,0.6739874532695451,0.6382333333333333,21.734,1.0,1.0,7.0,8.799999999999999,5.800000000000001,0.5990536111111112,0.6765909325396826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,Synthetic,keyword,full,500,1.0,mean,False,0.066,0.066,0.066,0.12826666666666664,0.254,0.254,0.15169444444444447,0.432,0.432,0.1671518689858473,0.662,0.662,0.17460525282927408,0.872,0.872,0.17560344235292036,0.938,0.938,0.066,0.21636432520471657,0.15169444444444447,28.472,13.5,5.0,26.0,12.8,6.2,0.12952192460317463,0.1740196031746032,"[289.0, 310.0]",0.2469938169066076,0.12790697674418605,0.5813953488372093,8.0,172.0,273.0348837209302,0.11396299483648882,0.03614457831325301,0.4036144578313253,14.5,166.0,300.28915662650604,0.08917548500881833,0.030864197530864196,0.30246913580246915,19.0,162.0,330.2098765432099,-0.19032845481820168,1.8319403177873074e-05,-0.17401684738036366,9.180940559549423e-05,0.021358872458362526,0.10527077497665732,0.03529411764705882,170.0,0.14188842203548085,0.058823529411764705,170.0,0.21143849206349205,0.10625,160.0,0.8246962428092957,0.9671443104743958,0.8972390789668748,264.0105895996094
E5-Mistral-7B-ablation,General LLM,Synthetic,natural_language,full,500,1.0,mean,False,0.198,0.198,0.198,0.2889333333333333,0.444,0.444,0.30488888888888893,0.56,0.56,0.312993318480625,0.676,0.676,0.3159899209059593,0.766,0.766,0.3173539227657551,0.86,0.86,0.198,0.3655814807009757,0.30488888888888893,44.874,7.0,2.0,42.5,23.400000000000002,14.000000000000002,0.27345277777777777,0.3394025,"[289.0, 310.0]",0.23976328903654484,0.13372093023255813,0.5348837209302325,9.0,172.0,273.0348837209302,0.336340600497227,0.21686746987951808,0.6024096385542169,5.5,166.0,300.28915662650604,0.3418062904174015,0.24691358024691357,0.5432098765432098,7.0,162.0,330.2098765432099,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,Synthetic,keyword,fixed_256,1500,3.0,mean,False,0.048,0.048,0.048,0.0875,0.176,0.176,0.1049468253968254,0.306,0.306,0.11516516937654708,0.452,0.452,0.12193949170653817,0.662,0.662,0.12364157124864557,0.774,0.774,0.048,0.15119940006801552,0.1049468253968254,67.52,25.5,8.0,84.25,33.800000000000004,22.6,0.08403656746031747,0.12399892857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,Synthetic,natural_language,fixed_256,1500,3.0,mean,False,0.22,0.22,0.22,0.3023,0.45,0.45,0.3201404761904762,0.58,0.58,0.3264068204241579,0.67,0.67,0.3278820249293249,0.712,0.712,0.328580053361081,0.762,0.762,0.22,0.3813473358939246,0.3201404761904762,78.26,7.0,2.0,89.25,28.799999999999997,23.799999999999997,0.2873682936507937,0.3555500595238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,Synthetic,keyword,fixed_512,994,1.99,mean,False,0.046,0.046,0.046,0.10219999999999999,0.21,0.21,0.12431507936507935,0.38,0.38,0.13868673534927403,0.588,0.588,0.14643526418181485,0.818,0.818,0.14790241620232514,0.916,0.916,0.046,0.18321477839327172,0.12431507936507935,36.672,16.0,7.0,36.0,18.2,8.4,0.10383178571428572,0.14580541666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,Synthetic,natural_language,fixed_512,994,1.99,mean,False,0.162,0.162,0.162,0.24616666666666667,0.394,0.394,0.26480158730158737,0.532,0.532,0.2724713131553689,0.642,0.642,0.27565228252404456,0.746,0.746,0.2769465490932698,0.838,0.838,0.162,0.3277296787420057,0.26480158730158737,51.662,9.0,2.0,52.25,25.4,16.2,0.23505801587301586,0.29677295634920636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,Synthetic,keyword,section,994,1.99,mean,False,0.038,0.038,0.038,0.08756666666666667,0.192,0.192,0.10696825396825398,0.34,0.34,0.1205309040460743,0.538,0.538,0.1286794695565595,0.786,0.786,0.1303325354998652,0.894,0.894,0.038,0.1606906816328073,0.10696825396825398,42.14,18.0,7.0,43.0,21.4,10.6,0.08911549603174602,0.12638287698412698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B-ablation,General LLM,Synthetic,natural_language,section,994,1.99,mean,False,0.142,0.142,0.142,0.2329333333333333,0.386,0.386,0.25116269841269845,0.524,0.524,0.2594756253034891,0.642,0.642,0.2625054696894553,0.736,0.736,0.26384548965955085,0.832,0.832,0.142,0.31556168647267163,0.25116269841269845,53.334,9.0,3.0,56.0,26.400000000000002,16.8,0.2213443650793651,0.28147125000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,MTSamples,keyword,full,500,1.0,mean,False,0.674,0.674,0.674,0.7393333333333334,0.844,0.844,0.7455317460317461,0.888,0.888,0.7474904738192664,0.918,0.918,0.7487896565082662,0.956,0.956,0.7491143648552747,0.978,0.978,0.674,0.7801452050886969,0.7455317460317461,9.072,1.0,1.0,2.0,4.3999999999999995,2.1999999999999997,0.710164246031746,0.7781639087301588,"[297.33399999999995, 508.833]",0.7520767987833857,0.6766467065868264,0.8922155688622755,1.0,167.0,197.32934131736528,0.7458907056798622,0.6807228915662651,0.8975903614457831,1.0,166.0,391.09638554216866,0.738629883090961,0.6646706586826348,0.874251497005988,1.0,167.0,794.8203592814372,-0.2944341739697611,1.8585076713714427e-11,-0.17471790614118698,8.591172549781196e-05,0.023151511067052426,0.6073662199410702,0.5389221556886228,167.0,0.7588998852553068,0.6686746987951807,166.0,0.8704091816367266,0.8143712574850299,167.0,0.6184043288230896,0.8351243734359741,0.9276949703614393,297.6564636230469
